ssgrp_nom,meal_name,test_name,test_value,meal_value
plats composés,"Pâtes fraîches farcies (ex : raviolis, tortellinis, ravioles du Dauphiné), au fromage, préemballées, crues",Potassium K,-26,112
plats composés,"Pâtes fraîches farcies (ex : raviolis, tortellinis), au fromage et aux légumes, préemballées, crues",Potassium K,-26,-
plats composés,Nouilles sautées/poêlées aux crevettes,Potassium K,-26,100
plats composés,"Riz blanc, avec poulet, préemballé, cuit",Potassium K,-26,-
plats composés,"Riz blanc, avec légumes et viande, préemballé, cuit",Potassium K,-26,-
plats composés,"Risotto, aux légumes, préemballé",Potassium K,-26,-
plats composés,"Risotto, aux fruits de mer, préemballé",Potassium K,-26,-
plats composés,"Risotto, aux fromages, préemballé",Potassium K,-26,-
plats composés,"Raviolis aux légumes, sauce tomate, appertisés",Potassium K,-26,280
plats composés,"Pâtes fraîches farcies (ex : raviolis, tortellinis), aux légumes, préemballées, cuites",Potassium K,-26,76
plats composés,"Pâtes en sauce aux fromages (spaghetti, tagliatelles…), préemballées",Potassium K,-26,-
plats composés,"Pâtes fraîches farcies (ex : raviolis, tortellinis), aux légumes, préemballées, crues",Potassium K,-26,-
plats composés,"Pâtes fraîches farcies (ex : raviolis, tortellinis), cuites (aliment moyen)",Potassium K,-26,"83,1"
plats composés,"Feuille de vigne farcie au riz ou dolmas, égouttée, préemballée",Potassium K,-26,110
plats composés,"Lasagnes ou cannellonis aux légumes, préemballés, cuits",Potassium K,-26,240
plats composés,"Lasagnes ou cannellonis aux légumes et au fromage de chèvre, préemballés, cuits",Potassium K,-26,59
plats composés,"Lasagnes ou cannellonis au fromage et aux épinards, préemballés",Potassium K,-26,-
plats composés,"Aligot (purée de pomme de terre à la tomme fraîche), préemballé",Potassium K,-26,-
plats composés,"Fromage de chèvre pané à dorer, préemballé",Potassium K,-26,120
plats composés,Soufflé au fromage,Potassium K,-26,138
plats composés,"Tartiflette, préemballée",Potassium K,-26,270
plats composés,Gougère,Potassium K,-26,131
plats composés,"Préparation à base de fromage(s) pour fondue savoyarde, préemballée",Potassium K,-26,73
plats composés,Fromage pané au jambon,Potassium K,-26,246
plats composés,Escalope végétale ou steak à base de soja,Potassium K,-26,380
plats composés,Tempeh,Potassium K,-26,310
plats composés,"Nuggets de blé (sans soja), préemballé",Potassium K,-26,340
plats composés,"Nuggets soja et blé (ne convient pas aux véganes ou végétaliens), préemballé",Potassium K,-26,400
plats composés,"Nuggets soja et blé (convient aux véganes ou végétaliens), préemballé",Potassium K,-26,330
plats composés,Pané soja et blé (ne convient pas aux véganes ou végétaliens),Potassium K,-26,380
plats composés,"Bâtonnet pané soja et blé (convient aux véganes ou végétaliens), préemballée",Potassium K,-26,350
plats composés,"Escalope panée, soja, blé et fromage, type cordon bleu, préemballée",Potassium K,-26,320
plats composés,"Raviolis au tofu, à la sauce tomate, préemballés",Potassium K,-26,260
plats composés,"Galette de céréales au fromage (sans soja), préemballé",Potassium K,-26,340
plats composés,"Galette de céréales aux légumes (sans soja), préemballé",Potassium K,-26,220
plats composés,"Boulette végétale au soja et/ou blé, préemballée",Potassium K,-26,620
plats composés,"Galette ou pavé aux lentilles, soja et légumes, préemballé",Potassium K,-26,230
plats composés,"Galette ou pavé au blé (seitan) et légumes, préemballé",Potassium K,-26,150
plats composés,"Galette ou pavé au blé et soja (convient aux véganes ou végétaliens), préemballé",Potassium K,-26,520
plats composés,"Galette ou pavé au blé et soja (ne convient pas aux véganes ou végétaliens), préemballé",Potassium K,-26,400
plats composés,"Galette ou pavé au soja et fromage, préemballé",Potassium K,-26,230
plats composés,"Galette ou pavé au soja et légumes, préemballé",Potassium K,-26,430
plats composés,"Galette ou pavé au soja, fromage et légumes, préemballé",Potassium K,-26,320
plats composés,"Haché végétal à base de soja, préemballé",Potassium K,-26,620
,,Potassium K,-26,
"pizzas, tartes et crêpes salées","Pizza au fromage ou Pizza margherita, préemballée",Potassium K,-26,170
"pizzas, tartes et crêpes salées","Quiche lorraine, préemballée",Potassium K,-26,164
"pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée béchamel jambon, préemballée",Potassium K,-26,220
"pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée béchamel jambon fromage, préemballée",Potassium K,-26,148
"pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée béchamel champignon, préemballée",Potassium K,-26,260
"pizzas, tartes et crêpes salées","Tarte aux légumes, préemballée",Potassium K,-26,242
"pizzas, tartes et crêpes salées","Pizza jambon fromage, préemballée",Potassium K,-26,234
"pizzas, tartes et crêpes salées","Tarte au fromage, préemballée",Potassium K,-26,110
"pizzas, tartes et crêpes salées","Tarte à la provençale, préemballée",Potassium K,-26,140
"pizzas, tartes et crêpes salées","Pizza à la viande, type bolognaise, préemballée",Potassium K,-26,189
"pizzas, tartes et crêpes salées",Burritos,Potassium K,-26,260
"pizzas, tartes et crêpes salées",Fajitas,Potassium K,-26,280
"pizzas, tartes et crêpes salées","Pizza au chorizo ou salami, préemballée",Potassium K,-26,-
"pizzas, tartes et crêpes salées","Pizza aux fruits de mer, préemballée",Potassium K,-26,-
"pizzas, tartes et crêpes salées","Pizza au saumon, préemballée",Potassium K,-26,190
"pizzas, tartes et crêpes salées","Pizza au chèvre et lardons, préemballée",Potassium K,-26,-
"pizzas, tartes et crêpes salées","Pizza aux légumes ou Pizza 4 saisons, préemballée",Potassium K,-26,200
"pizzas, tartes et crêpes salées","Pizza champignons fromage, préemballée",Potassium K,-26,-
"pizzas, tartes et crêpes salées","Pizza 4 fromages, préemballée",Potassium K,-26,141
"pizzas, tartes et crêpes salées",Pizza (aliment moyen),Potassium K,-26,187
"pizzas, tartes et crêpes salées","Pissaladière, préemballée",Potassium K,-26,-
"pizzas, tartes et crêpes salées","Tarte à l'oignon, préemballée",Potassium K,-26,-
"pizzas, tartes et crêpes salées","Pizza jambon fromage champignons ou pizza royale, reine ou regina, préemballée",Potassium K,-26,211
"pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée béchamel fromage, préemballée",Potassium K,-26,118
"pizzas, tartes et crêpes salées","Flammenkueche ou Tarte flambée aux lardons, préemballée",Potassium K,-26,230
"pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée béchamel jambon fromage champignon, préemballée",Potassium K,-26,"86,6"
"pizzas, tartes et crêpes salées","Tarte ou Tourte aux poireaux, préemballée",Potassium K,-26,130
"pizzas, tartes et crêpes salées","Tarte au saumon, préemballée",Potassium K,-26,162
"pizzas, tartes et crêpes salées","Tourte au riesling, préemballée",Potassium K,-26,-
"pizzas, tartes et crêpes salées","Tarte à la tomate, préemballée",Potassium K,-26,280
"pizzas, tartes et crêpes salées","Crêpe ou Galette complète (oeuf, jambon, fromage), préemballée",Potassium K,-26,190
"pizzas, tartes et crêpes salées","Tarte aux noix de Saint-Jacques, préemballée",Potassium K,-26,-
"pizzas, tartes et crêpes salées","Pastilla au poulet, préemballée",Potassium K,-26,-
"pizzas, tartes et crêpes salées","Pizza aux lardons, oignons et fromage, préemballée",Potassium K,-26,-
"pizzas, tartes et crêpes salées","Crêpe ou Galette aux noix de St Jacques, préemballée",Potassium K,-26,-
"pizzas, tartes et crêpes salées",Tarte ou quiche salée (aliment moyen),Potassium K,-26,187
"pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée béchamel champignon, cuite, préemballée",Potassium K,-26,180
"pizzas, tartes et crêpes salées","Tarte au maroilles ou Flamiche au maroilles, préemballée",Potassium K,-26,-
"pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée au poisson et / ou fruits de mer, préemballée",Potassium K,-26,-
"pizzas, tartes et crêpes salées","Ficelle picarde, préemballée",Potassium K,-26,-
"pizzas, tartes et crêpes salées","Tarte épinard chèvre, préemballée",Potassium K,-26,180
"pizzas, tartes et crêpes salées","Tielle sétoise, préemballée",Potassium K,-26,-
"pizzas, tartes et crêpes salées","Pizza au thon, préemballée",Potassium K,-26,-
"pizzas, tartes et crêpes salées","Pizza kebab, préemballée",Potassium K,-26,-
"pizzas, tartes et crêpes salées","Pizza au poulet, préemballée",Potassium K,-26,-
"pizzas, tartes et crêpes salées","Pizza type raclette ou tartiflette, préemballée",Potassium K,-26,-
sandwichs,"Focaccia, garnie",Potassium K,-26,-
sandwichs,"Fougasse, garnie",Potassium K,-26,177
sandwichs,"Croque-monsieur, fait maison",Potassium K,-26,189
sandwichs,"Hot-dog, préemballé",Potassium K,-26,210
sandwichs,"Hamburger, provenant de fast food",Potassium K,-26,251
sandwichs,"Cheeseburger, provenant de fast food",Potassium K,-26,198
sandwichs,"Double cheeseburger, provenant de fast food",Potassium K,-26,184
sandwichs,"Burger au poisson, provenant de fast food",Potassium K,-26,210
sandwichs,"Sandwich grec ou Kebab, pita, crudités",Potassium K,-26,316
sandwichs,"Sandwich grec ou Kebab, baguette, crudités",Potassium K,-26,263
sandwichs,"Sandwich baguette, thon, crudités (tomate, salade), mayonnaise",Potassium K,-26,160
sandwichs,"Sandwich panini, jambon cru, mozzarella, tomates",Potassium K,-26,184
sandwichs,"Sandwich baguette, jambon, oeuf dur, crudités (tomate, salade), beurre",Potassium K,-26,186
sandwichs,"Sandwich baguette, poulet, crudités (tomate, salade), mayonnaise",Potassium K,-26,167
sandwichs,"Sandwich baguette, jambon emmental, préemballé",Potassium K,-26,-
sandwichs,"Sandwich baguette, saumon fumé, beurre",Potassium K,-26,178
sandwichs,"Sandwich baguette, thon, maïs, crudités, préemballé",Potassium K,-26,-
sandwichs,Burger au poulet,Potassium K,-26,220
sandwichs,Pan bagnat,Potassium K,-26,157
sandwichs,"Sandwich baguette, jambon, beurre",Potassium K,-26,171
sandwichs,"Sandwich baguette, camembert, beurre",Potassium K,-26,111
sandwichs,"Sandwich baguette, pâté, cornichons",Potassium K,-26,143
sandwichs,"Sandwich baguette, saucisson, beurre",Potassium K,-26,224
sandwichs,"Sandwich baguette, jambon, emmental, beurre",Potassium K,-26,152
sandwichs,Sandwich (aliment moyen),Potassium K,-26,184
sandwichs,"Toasts ou Canapés salés, garnitures diverses, préemballés",Potassium K,-26,152
sandwichs,"Sandwich baguette, crudités diverses, mayonnaise",Potassium K,-26,153
sandwichs,"Sandwich baguette, dinde, crudités (tomate, salade), mayonnaise",Potassium K,-26,174
sandwichs,"Sandwich baguette, oeuf, crudités (tomate, salade), mayonnaise",Potassium K,-26,135
sandwichs,"Sandwich baguette, porc, crudités (tomate, salade), mayonnaise",Potassium K,-26,178
sandwichs,"Sandwich baguette, merguez, ketchup moutarde",Potassium K,-26,280
sandwichs,"Sandwich baguette, salami, beurre",Potassium K,-26,160
sandwichs,Croque-madame,Potassium K,-26,154
sandwichs,Sandwich baguette (aliment moyen),Potassium K,-26,
sandwichs,"Sandwich pain de mie, garnitures diverses, préemballé",Potassium K,-26,-
sandwichs,"Croque-monsieur, préemballé",Potassium K,-26,189
sandwichs,"Sandwich pain de mie complet, jambon, crudités, fromage optionnel, préemballé",Potassium K,-26,-
sandwichs,"Sandwich pain de mie complet, thon, crudités, mayonnaise, préemballé",Potassium K,-26,-
sandwichs,"Sandwich pain de mie complet, jambon, fromage, préemballé",Potassium K,-26,-
sandwichs,"Sandwich pain de mie complet, poulet, crudités, mayonnaise, préemballé",Potassium K,-26,-
feuilletées et autres entrées,"Cake salé (garniture : fromage, légumes, viande, poisson, volaille, etc.), préemballé",Potassium K,-26,165
feuilletées et autres entrées,"Samossa ou Samoussa, préemballé, cuit",Potassium K,-26,182
feuilletées et autres entrées,Feuilleté au poisson et / ou fruits de mer,Potassium K,-26,212
feuilletées et autres entrées,"Spécialité chinoise type bouchée à la vapeur, préemballée, cuite",Potassium K,-26,-
feuilletées et autres entrées,"Feuilleté aux escargots, préemballé",Potassium K,-26,-
feuilletées et autres entrées,Feuilleté ou Friand au fromage,Potassium K,-26,139
feuilletées et autres entrées,"Feuilleté ou Friand à la viande, préemballé",Potassium K,-26,199
feuilletées et autres entrées,"Bouchée à la reine, à la viande/volaille/quenelle",Potassium K,-26,170
feuilletées et autres entrées,Croissant au jambon,Potassium K,-26,216
feuilletées et autres entrées,Rouleau de printemps,Potassium K,-26,87
feuilletées et autres entrées,Nem ou Pâté impérial,Potassium K,-26,160
feuilletées et autres entrées,"Brick garni (garniture : crevettes, légumes, volaille, viande, poisson, etc.), fait maison, cuit",Potassium K,-26,183
feuilletées et autres entrées,"Bouchée à la reine, au poisson et fruits de mer",Potassium K,-26,144
feuilletées et autres entrées,Feuilleté ou Friand jambon fromage,Potassium K,-26,126
feuilletées et autres entrées,"Beignet de viande, volaille ou poisson, fait maison, cru",Potassium K,-26,272
feuilletées et autres entrées,"Brick à l'oeuf, fait maison, cuit",Potassium K,-26,132
feuilletées et autres entrées,Brick au boeuf,Potassium K,-26,221
feuilletées et autres entrées,"Brick à la pomme de terre, fait maison, cuit",Potassium K,-26,252
feuilletées et autres entrées,Feuilleté salé (aliment moyen),Potassium K,-26,171
feuilletées et autres entrées,"Bouchée à la reine, garnie (aliment moyen)",Potassium K,-26,157
feuilletées et autres entrées,"Nem ou Pâté impérial, au poulet, préemballé, cuit",Potassium K,-26,220
feuilletées et autres entrées,"Nem ou Pâté impérial, au porc, préemballé, cuit",Potassium K,-26,230
feuilletées et autres entrées,"Nem ou Pâté impérial, aux crevettes et/ou au crabe, préemballé, cuit",Potassium K,-26,180
feuilletées et autres entrées,"Croissant au jambon fromage, préemballé",Potassium K,-26,-
légumes,"Avocat, pulpe, cru",Potassium K,-26,430
légumes,"Bette ou blette, crue",Potassium K,-26,300
légumes,"Carotte, crue",Potassium K,-26,230
légumes,"Champignon, tout type, cru",Potassium K,-26,341
légumes,"Salade ou chicorée frisée, crue",Potassium K,-26,367
légumes,"Chou rouge, cru",Potassium K,-26,260
légumes,"Chou-fleur, cru",Potassium K,-26,270
légumes,"Concombre, pulpe et peau, cru",Potassium K,-26,157
légumes,"Courgette, pulpe et peau, crue",Potassium K,-26,262
légumes,"Cresson de fontaine, cru",Potassium K,-26,320
légumes,"Céleri branche, cru",Potassium K,-26,390
légumes,"Endive, crue",Potassium K,-26,150
légumes,"Fenouil, cru",Potassium K,-26,320
légumes,"Laitue, crue",Potassium K,-26,200
légumes,"Oignon, cru",Potassium K,-26,190
légumes,"Pissenlit, cru",Potassium K,-26,397
légumes,"Poireau, cru",Potassium K,-26,208
légumes,"Poivron, vert, jaune ou rouge, cru",Potassium K,-26,155
légumes,"Potiron, cru",Potassium K,-26,340
légumes,"Radis rouge, cru",Potassium K,-26,250
légumes,"Tomate, crue",Potassium K,-26,256
légumes,"Artichaut, cru",Potassium K,-26,387
légumes,"Aubergine, crue",Potassium K,-26,235
légumes,"Cardon, cru",Potassium K,-26,400
légumes,"Céleri-rave, cru",Potassium K,-26,500
légumes,"Champignon de Paris ou champignon de couche, cru",Potassium K,-26,364
légumes,"Brocoli, cru",Potassium K,-26,357
légumes,"Chou de Bruxelles, cru",Potassium K,-26,436
légumes,"Épinard, cru",Potassium K,-26,504
légumes,"Haricot vert, cru",Potassium K,-26,224
légumes,"Navet, pelé, cru",Potassium K,-26,237
légumes,"Chou-rave, cru",Potassium K,-26,350
légumes,"Chou vert, cru",Potassium K,-26,231
légumes,"Haricot vert, surgelé, cru",Potassium K,-26,186
légumes,"Petits pois, crus",Potassium K,-26,272
légumes,"Asperge, pelée, crue",Potassium K,-26,202
légumes,"Chou-fleur, surgelé, cru",Potassium K,-26,193
légumes,"Épinard, surgelé, cru",Potassium K,-26,398
légumes,"Petits pois, surgelés, crus",Potassium K,-26,158
